"datetime","datetimeEpoch","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","snow","snowdepth","windgust","windspeed","winddir","pressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","sunrise","sunriseEpoch","sunset","sunsetEpoch","moonphase","conditions","description","icon","source","hours_datetime","hours_datetimeEpoch","hours_temp","hours_feelslike","hours_humidity","hours_dew","hours_precip","hours_precipprob","hours_snow","hours_snowdepth","hours_windgust","hours_windspeed","hours_winddir","hours_pressure","hours_visibility","hours_cloudcover","hours_solarradiation","hours_solarenergy","hours_uvindex","hours_severerisk","hours_conditions","hours_icon","hours_source","date"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","12:00:00",1750910400,82.8,89.5,75.25,74.2,0.02,83.9,0,0,3.8,1.6,104.5,1010,10.9,100,411,1.5,4,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","13:00:00",1750914000,83,89.8,74.81,74.2,0.047,83.9,0,0,1.3,1.6,273.6,1009,3.2,100,466,1.7,5,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","14:00:00",1750917600,82.8,89.9,76.62,74.7,0.047,83.9,0,0,5.4,5.1,246.1,1009,8.1,100,394,1.4,4,30,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","15:00:00",1750921200,81.1,86.8,81.23,74.7,0.055,96.8,0,0,8.3,6.7,229.4,1009,6.2,100,154,0.6,2,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","16:00:00",1750924800,80.7,85.9,81.2,74.4,0.035,96.8,0,0,7.8,6,213,1009,15,100,46,0.2,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","17:00:00",1750928400,80.7,86,81.69,74.6,0.012,96.8,0,0,6.9,5.1,178.5,1009,15,100,22,0.1,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","18:00:00",1750932000,80,80,83.64,74.6,0.028,96.8,0,0,8.1,6,152.1,1010,13.4,100,10,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","19:00:00",1750935600,79.6,79.6,85.14,74.7,0.047,96.8,0,0,8.7,6.7,148.1,1010,11.6,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","20:00:00",1750939200,79.4,79.4,85.13,74.6,0.083,96.8,0,0,7.4,6,150.9,1011,2.5,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","21:00:00",1750942800,78.9,78.9,86.65,74.6,0.098,54.8,0,0,4,2.9,123.1,1011,3.9,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","22:00:00",1750946400,78.2,78.2,88.73,74.6,0.039,54.8,0,0,5.8,5.4,59.4,1012,12.3,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-26",1750867200,83,77.3,80.4,89.9,77.3,83.4,74.5,82.4,0.963,96.8,91.67,0,0,8.7,6.7,122.2,1010.3,100,11.1,99.8,8.6,5,30,"05:29:01",1750886941,"18:28:19",1750933699,0.02,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","23:00:00",1750950000,77.3,77.3,91.41,74.6,0.039,54.8,0,0,5.8,5.4,51.7,1011,10.3,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-26"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","00:00:00",1750953600,76.9,76.9,91.4,74.2,0.055,54.8,0,0,4,3.4,33.1,1011,8.5,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","01:00:00",1750957200,76.7,76.7,90.84,73.8,0.059,54.8,0,0,5.4,3.4,312.9,1010,9.6,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","02:00:00",1750960800,76.9,76.9,90.85,74,0.043,54.8,0,0,8.3,5.6,310.5,1010,11.8,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","03:00:00",1750964400,76.8,76.8,91.03,74,0,35.5,0,0,7,5,324.1,1010,12.9,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","04:00:00",1750968000,76.8,76.8,91.21,74,0,35.5,0,0,5.7,4.4,337.8,1010,13.9,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","05:00:00",1750971600,76.7,76.7,91.39,74,0.039,35.5,0,0,4.5,3.8,351.4,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","06:00:00",1750975200,77.1,77.1,90.12,74,0,35.5,0,0,4,3.5,354.2,1010.7,15,100,16,0.1,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","07:00:00",1750978800,77.5,77.5,88.88,73.9,0,35.5,0,0,3.4,3.2,357.1,1011.3,15,100,32,0.1,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","08:00:00",1750982400,77.8,77.8,87.65,73.8,0.028,35.5,0,0,2.9,2.9,359.9,1012,15,100,48,0.2,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","09:00:00",1750986000,78.5,78.5,85.08,73.6,0,64.5,0,0,3.1,3.4,246.6,1011.7,15,100,153,0.6,2,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","10:00:00",1750989600,79.1,79.1,82.58,73.4,0,64.5,0,0,3.4,4,133.3,1011.3,15,100,258,0.9,3,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","11:00:00",1750993200,79.8,79.8,80.16,73.1,0.008,64.5,0,0,3.6,4.5,20,1011,15,100,363,1.3,4,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","12:00:00",1750996800,80.7,85.2,76.9,72.8,0,64.5,0,0,3.4,3.5,34.2,1010.3,15,100,383,1.4,4,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","13:00:00",1751000400,81.6,86.4,73.78,72.4,0,64.5,0,0,3.3,2.5,48.5,1009.7,15,100,403,1.4,4,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","14:00:00",1751004000,82.5,87.6,70.79,72.1,0,64.5,0,0,3.1,1.6,62.7,1009,15,100,423,1.5,4,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","15:00:00",1751007600,82.6,87.7,70.8,72.1,0,67.7,0,0,2.7,1.7,138.3,1009,15,100,393.7,1.4,4,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","16:00:00",1751011200,82.6,87.8,70.8,72.2,0,67.7,0,0,2.2,1.9,214,1009,15,100,364.3,1.3,4,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","17:00:00",1751014800,82.7,87.9,70.81,72.2,0.004,67.7,0,0,1.8,2,289.6,1009,15,100,335,1.2,3,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","18:00:00",1751018400,81.9,87,73.66,72.7,0,67.7,0,0,2.6,2.7,279.4,1009.3,13.8,100,223.3,0.8,2,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","19:00:00",1751022000,81.1,86,76.63,73.1,0,67.7,0,0,3.4,3.4,269.2,1009.7,12.7,100,111.7,0.4,0,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","20:00:00",1751025600,80.3,84.9,79.72,73.5,0.059,67.7,0,0,4.3,4,259,1010,11.6,100,0,0,0,10,"Rain, Overcast","rain","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","21:00:00",1751029200,80,84.5,81.32,73.8,0,35.5,0,0,4.5,4.1,252.5,1010.3,12.7,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","22:00:00",1751032800,79.7,79.7,82.95,74.1,0,35.5,0,0,4.8,4.2,246,1010.7,13.8,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-27",1750953600,82.7,76.7,79.4,87.9,76.7,81.4,73.4,82.2,0.323,67.7,37.5,0,0,8.3,5.6,315.8,1010.3,100,13.8,146.1,12.6,4,10,"05:29:16",1750973356,"18:28:28",1751020108,0.06,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","fcst","23:00:00",1751036400,79.4,79.4,84.62,74.4,0.028,35.5,0,0,5.1,4.3,239.5,1011,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-27"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","00:00:00",1751040000,79.2,79.2,84.95,74.3,0,35.5,0,0,4.9,4,236,1010.7,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","01:00:00",1751043600,79.1,79.1,85.28,74.3,0,35.5,0,0,4.7,3.7,232.6,1010.3,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","02:00:00",1751047200,78.9,78.9,85.61,74.2,0.055,35.5,0,0,4.5,3.4,229.1,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","03:00:00",1751050800,79,79,84.76,74,0,32.3,0,0,4.8,3,238.3,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","04:00:00",1751054400,79.1,79.1,83.92,73.9,0,32.3,0,0,5.1,2.6,247.5,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","05:00:00",1751058000,79.2,79.2,83.09,73.7,0.031,32.3,0,0,5.4,2.2,256.7,1010,15,100,0,0,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","06:00:00",1751061600,79.6,79.6,82.61,73.9,0,32.3,0,0,5.4,2.2,258.1,1010.3,15,100,17,0.1,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","07:00:00",1751065200,80,80,82.14,74,0,32.3,0,0,5.4,2.2,259.5,1010.7,15,100,34,0.1,0,10,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","08:00:00",1751068800,80.3,85.2,81.67,74.2,0,32.3,0,0,5.4,2.2,260.9,1011,15,100,51,0.2,1,30,"Overcast","cloudy","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","09:00:00",1751072400,81.1,86.5,78.82,73.9,0,58.1,0,0,6.9,3.8,262.2,1010.7,15,100,144.3,0.5,1,10,"Rain, Overcast","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","10:00:00",1751076000,81.9,87.6,76.08,73.6,0,58.1,0,0,8.5,5.4,263.5,1010.3,15,100,237.7,0.9,2,10,"Rain, Overcast","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","11:00:00",1751079600,82.7,88.6,73.43,73.3,0,58.1,0,0,10.1,6.9,264.8,1010,15,100,331,1.2,3,10,"Rain, Overcast","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","12:00:00",1751083200,83.5,89.8,71.75,73.4,0,58.1,0,0,11.3,8.1,261.3,1009.3,15,79.7,403.3,1.5,4,10,"Rain, Partially cloudy","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","13:00:00",1751086800,84.2,91,70.11,73.4,0,58.1,0,0,12.6,9.3,257.8,1008.7,15,59.5,475.7,1.7,5,10,"Rain, Partially cloudy","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","14:00:00",1751090400,85,92.2,68.52,73.5,0,58.1,0,0,13.9,10.5,254.3,1008,15,39.2,548,2,5,10,"Rain, Partially cloudy","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","15:00:00",1751094000,84.7,91.8,69.73,73.7,0,61.3,0,0,14.5,11,253.7,1008,15,59.5,550.7,2,6,30,"Rain, Partially cloudy","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","16:00:00",1751097600,84.3,91.4,70.97,73.8,0,61.3,0,0,15.1,11.6,253.2,1008,15,79.7,553.3,2,6,30,"Rain, Partially cloudy","rain","fcst","2025-06-28"
"2025-06-28",1751040000,85,78.9,81.7,92.2,78.9,86,74,77.6,0.086,61.3,8.33,0,0,15.7,12.1,250.8,1009.5,92.4,15,185.8,16.2,6,30,"05:29:32",1751059772,"18:28:37",1751106517,0.09,"Rain, Overcast","Cloudy skies throughout the day with storms possible.","rain","fcst","17:00:00",1751101200,83.9,91,72.23,74,0,61.3,0,0,15.7,12.1,252.6,1008,15,100,556,2,6,30,"Rain, Overcast","rain","fcst","2025-06-28"
